Order_ID,Item_ID,Quantity,Item_Price
645,5,3,4.75
645,27,1,5.5
646,3,2,5.25
646,35,1,4.75
647,12,2,5.75
648,9,1,5.5
648,48,2,5.5
648,47,3,4.75
649,9,2,5.5
649,27,3,5.5
650,21,3,5.25
650,33,1,5.0
650,6,2,5.5
650,42,2,5.5
650,16,1,4.0
650,26,1,4.75
650,29,2,4.75
650,40,2,4.0
650,24,3,5.25
650,12,2,5.75
650,45,1,5.0
650,13,2,4.5
651,17,3,4.75
651,44,2,4.25
651,23,3,4.5
651,40,2,4.0
652,12,3,5.75
652,44,2,4.25
652,36,4,5.5
652,33,4,5.0
652,41,2,4.75
652,8,3,4.75
652,26,4,4.75
652,6,1,5.5
652,47,1,4.75
652,27,3,5.5
653,7,5,4.0
653,9,1,5.5
653,35,3,4.75
653,48,5,5.5
653,33,4,5.0
653,16,2,4.0
653,28,1,4.0
653,39,3,5.5
653,37,4,4.0
653,15,6,6.0
653,31,3,3.5
653,20,1,4.5
653,14,2,5.25
653,43,2,3.5
653,10,1,4.25
653,13,1,4.5
653,26,3,4.75
653,45,2,5.0
653,27,2,5.5
653,12,1,5.75
654,33,4,5.0
654,20,1,4.5
654,9,1,5.5
654,21,2,5.25
655,17,2,4.75
655,12,1,5.75
655,20,3,4.5
656,30,3,5.5
656,40,2,4.0
656,2,6,4.5
656,28,3,4.0
656,42,3,5.5
656,9,2,5.5
656,8,3,4.75
656,31,2,3.5
656,3,1,5.25
656,46,2,4.0
656,32,2,4.25
656,15,2,6.0
656,7,6,4.0
656,27,1,5.5
656,37,2,4.0
656,10,3,4.25
656,26,3,4.75
656,1,2,3.75
657,30,2,5.5
657,10,3,4.25
658,41,3,4.75
658,24,8,5.25
658,23,7,4.5
658,38,1,4.75
658,4,2,4.0
658,3,3,5.25
658,21,3,5.25
658,37,2,4.0
658,25,3,4.0
658,20,1,4.5
658,28,3,4.0
658,22,4,3.75
658,10,2,4.25
658,11,2,5.0
658,7,3,4.0
658,16,1,4.0
658,40,2,4.0
658,19,5,3.75
658,17,3,4.75
658,29,2,4.75
659,47,3,4.75
659,42,1,5.5
659,25,2,4.0
659,2,3,4.5
659,22,2,3.75
660,48,6,5.5
660,47,2,4.75
660,30,2,5.5
660,14,2,5.25
660,37,1,4.0
660,2,2,4.5
660,16,1,4.0
660,25,2,4.0
660,24,2,5.25
660,8,1,4.75
661,11,3,5.0
661,26,2,4.75
661,32,3,4.25
661,15,2,6.0
662,8,4,4.75
662,10,5,4.25
662,16,6,4.0
662,41,1,4.75
662,20,1,4.5
662,4,3,4.0
662,34,3,4.0
662,22,1,3.75
662,48,2,5.5
662,39,3,5.5
662,3,3,5.25
662,11,2,5.0
662,26,3,4.75
662,14,2,5.25
662,29,3,4.75
662,25,3,4.0
662,37,2,4.0
662,27,1,5.5
662,15,3,6.0
662,32,3,4.25
662,40,1,4.0
662,30,3,5.5
663,4,2,4.0
663,17,3,4.75
663,42,4,5.5
663,6,3,5.5
663,1,1,3.75
663,25,2,4.0
663,30,3,5.5
663,46,1,4.0
663,10,6,4.25
663,9,1,5.5
663,21,3,5.25
663,12,3,5.75
663,40,2,4.0
663,23,2,4.5
663,2,1,4.5
663,11,1,5.0
663,39,2,5.5
663,16,3,4.0
663,31,2,3.5
663,41,1,4.75
663,34,1,4.0
663,26,1,4.75
663,29,2,4.75
663,48,1,5.5
663,38,4,4.75
663,22,3,3.75
663,32,1,4.25
663,27,1,5.5
663,24,3,5.25
664,28,1,4.0
664,18,2,5.5
664,34,3,4.0
664,12,3,5.75
664,44,5,4.25
664,38,3,4.75
664,1,1,3.75
664,6,2,5.5
664,48,6,5.5
664,30,2,5.5
664,41,3,4.75
664,32,2,4.25
664,16,3,4.0
664,36,2,5.5
664,3,2,5.25
664,27,2,5.5
664,39,3,5.5
664,42,3,5.5
664,35,1,4.75
664,40,2,4.0
664,7,2,4.0
664,19,1,3.75
664,22,2,3.75
665,16,2,4.0
665,48,1,5.5
665,26,3,4.75
665,38,3,4.75
665,32,3,4.25
665,45,2,5.0
665,19,2,3.75
665,2,1,4.5
665,33,3,5.0
666,26,2,4.75
666,40,3,4.0
666,36,2,5.5
666,6,4,5.5
666,41,2,4.75
666,33,3,5.0
666,7,2,4.0
666,29,2,4.75
666,35,3,4.75
666,1,1,3.75
666,4,2,4.0
667,17,1,4.75
667,24,3,5.25
667,38,3,4.75
667,7,4,4.0
667,2,3,4.5
667,36,3,5.5
667,26,1,4.75
667,21,2,5.25
667,23,3,4.5
667,41,1,4.75
667,40,6,4.0
667,20,3,4.5
667,32,3,4.25
667,1,3,3.75
667,46,1,4.0
667,3,3,5.25
667,33,2,5.0
667,14,2,5.25
667,39,2,5.5
668,1,1,3.75
668,37,3,4.0
668,44,3,4.25
668,24,1,5.25
668,10,3,4.25
668,42,1,5.5
668,12,2,5.75
668,19,3,3.75
668,22,2,3.75
668,20,1,4.5
669,41,1,4.75
669,16,1,4.0
669,31,3,3.5
669,1,1,3.75
669,35,1,4.75
669,46,1,4.0
669,34,1,4.0
669,42,3,5.5
669,33,3,5.0
669,7,1,4.0
670,5,2,4.75
670,30,3,5.5
670,11,3,5.0
671,47,1,4.75
671,27,1,5.5
671,19,3,3.75
671,13,2,4.5
671,34,2,4.0
671,25,3,4.0
671,23,2,4.5
671,11,3,5.0
671,22,1,3.75
671,36,1,5.5
671,45,2,5.0
671,44,3,4.25
671,20,1,4.5
671,9,2,5.5
671,48,1,5.5
671,38,1,4.75
671,28,1,4.0
671,33,5,5.0
671,15,3,6.0
671,4,2,4.0
671,39,3,5.5
671,3,3,5.25
671,7,5,4.0
671,24,1,5.25
671,26,2,4.75
671,46,2,4.0
671,8,2,4.75
672,18,3,5.5
672,12,3,5.75
672,24,3,5.25
672,14,3,5.25
672,19,3,3.75
672,3,1,5.25
672,15,3,6.0
672,42,4,5.5
672,2,1,4.5
672,33,3,5.0
672,10,4,4.25
672,48,2,5.5
672,43,1,3.5
672,17,3,4.75
672,22,1,3.75
672,40,1,4.0
672,26,2,4.75
672,16,1,4.0
673,4,1,4.0
673,1,2,3.75
673,38,7,4.75
673,25,2,4.0
673,48,3,5.5
673,9,1,5.5
674,26,2,4.75
674,35,4,4.75
674,44,5,4.25
674,42,2,5.5
674,20,2,4.5
674,16,3,4.0
674,13,1,4.5
674,11,2,5.0
674,12,1,5.75
674,27,3,5.5
674,28,3,4.0
674,43,1,3.5
674,24,2,5.25
674,32,3,4.25
674,6,2,5.5
674,34,2,4.0
674,22,4,3.75
674,31,2,3.5
674,33,2,5.0
674,2,1,4.5
674,30,1,5.5
674,17,1,4.75
674,38,1,4.75
674,19,3,3.75
674,5,3,4.75
674,48,5,5.5
674,36,3,5.5
674,46,1,4.0
675,46,3,4.0
675,38,2,4.75
675,17,3,4.75
675,30,1,5.5
675,22,3,3.75
675,29,2,4.75
675,28,2,4.0
676,4,3,4.0
676,9,3,5.5
676,37,1,4.0
677,48,2,5.5
677,39,3,5.5
677,36,1,5.5
677,40,4,4.0
677,19,3,3.75
677,21,1,5.25
677,28,3,4.0
678,31,1,3.5
678,21,1,5.25
678,30,1,5.5
678,12,3,5.75
678,11,2,5.0
678,29,2,4.75
678,8,3,4.75
678,36,3,5.5
678,18,1,5.5
678,15,3,6.0
678,23,3,4.5
678,35,1,4.75
678,27,3,5.5
678,6,2,5.5
678,5,1,4.75
678,13,1,4.5
679,1,1,3.75
679,19,2,3.75
679,8,1,4.75
679,21,2,5.25
679,15,1,6.0
679,17,1,4.75
679,45,3,5.0
679,38,2,4.75
679,14,3,5.25
679,29,3,4.75
679,36,3,5.5
679,28,4,4.0
679,30,1,5.5
679,47,3,4.75
679,33,1,5.0
679,40,3,4.0
679,43,3,3.5
679,2,3,4.5
680,17,1,4.75
680,11,2,5.0
681,46,3,4.0
681,6,1,5.5
681,12,2,5.75
681,37,2,4.0
681,14,2,5.25
681,27,3,5.5
682,14,6,5.25
682,24,3,5.25
682,32,6,4.25
682,1,2,3.75
682,10,1,4.25
682,31,2,3.5
682,40,2,4.0
682,41,3,4.75
682,42,3,5.5
682,13,1,4.5
682,27,1,5.5
682,20,2,4.5
683,16,3,4.0
683,43,1,3.5
683,29,1,4.75
683,5,3,4.75
684,27,3,5.5
684,42,3,5.5
684,44,2,4.25
684,21,3,5.25
684,15,2,6.0
684,24,1,5.25
684,3,2,5.25
684,37,3,4.0
685,6,4,5.5
685,46,2,4.0
685,35,3,4.75
685,32,3,4.25
685,42,3,5.5
685,24,1,5.25
685,23,2,4.5
685,33,2,5.0
685,20,2,4.5
685,15,5,6.0
685,1,3,3.75
685,48,1,5.5
685,31,3,3.5
685,44,1,4.25
685,12,3,5.75
685,45,1,5.0
685,10,2,4.25
685,21,2,5.25
685,2,2,4.5
686,41,2,4.75
686,24,1,5.25
686,33,3,5.0
687,12,3,5.75
687,33,5,5.0
687,4,3,4.0
687,45,2,5.0
687,7,5,4.0
687,19,5,3.75
687,6,3,5.5
687,34,3,4.0
687,38,4,4.75
687,41,1,4.75
687,46,1,4.0
687,24,2,5.25
687,25,3,4.0
687,1,2,3.75
687,17,1,4.75
687,14,3,5.25
687,5,2,4.75
688,40,2,4.0
688,22,3,3.75
688,13,3,4.5
689,7,3,4.0
689,37,2,4.0
689,6,1,5.5
689,28,1,4.0
689,11,3,5.0
689,42,3,5.5
689,40,2,4.0
689,33,3,5.0
689,45,1,5.0
689,26,2,4.75
689,48,3,5.5
690,48,2,5.5
690,33,1,5.0
691,13,2,4.5
691,22,3,3.75
691,1,3,3.75
691,26,3,4.75
691,27,2,5.5
691,29,3,4.75
691,38,1,4.75
691,48,2,5.5
691,24,3,5.25
691,36,2,5.5
691,25,3,4.0
691,19,2,3.75
691,28,3,4.0
691,10,3,4.25
691,35,1,4.75
691,15,3,6.0
691,18,3,5.5
692,47,1,4.75
692,48,2,5.5
692,46,7,4.0
692,9,3,5.5
692,8,3,4.75
692,20,2,4.5
692,43,5,3.5
692,34,2,4.0
692,21,1,5.25
692,12,1,5.75
692,24,2,5.25
692,40,2,4.0
692,10,3,4.25
692,22,2,3.75
692,33,2,5.0
692,19,3,3.75
692,7,3,4.0
692,39,3,5.5
693,34,6,4.0
693,24,1,5.25
693,8,3,4.75
693,21,1,5.25
693,42,3,5.5
693,46,3,4.0
693,1,6,3.75
693,14,2,5.25
693,16,2,4.0
693,6,2,5.5
693,38,8,4.75
693,15,3,6.0
693,2,3,4.5
693,33,3,5.0
693,30,3,5.5
693,12,2,5.75
693,10,2,4.25
693,41,3,4.75
694,12,3,5.75
694,31,3,3.5
694,11,2,5.0
694,5,2,4.75
694,29,3,4.75
694,22,3,3.75
694,44,1,4.25
694,8,3,4.75
694,45,1,5.0
694,4,1,4.0
694,32,2,4.25
694,19,2,3.75
694,27,3,5.5
694,17,2,4.75
695,11,1,5.0
695,33,1,5.0
695,10,1,4.25
695,43,2,3.5
695,37,3,4.0
695,2,1,4.5
695,5,4,4.75
695,13,3,4.5
695,16,2,4.0
695,29,3,4.75
695,21,3,5.25
696,37,5,4.0
696,10,3,4.25
696,16,7,4.0
696,11,3,5.0
696,20,1,4.5
696,43,1,3.5
696,44,4,4.25
696,39,1,5.5
696,19,1,3.75
696,41,1,4.75
696,12,4,5.75
696,8,4,4.75
696,17,2,4.75
696,36,1,5.5
696,9,3,5.5
696,1,3,3.75
696,7,3,4.0
696,6,2,5.5
696,28,3,4.0
696,2,2,4.5
696,13,2,4.5
696,23,2,4.5
696,18,2,5.5
697,34,6,4.0
697,2,3,4.5
697,36,1,5.5
697,13,2,4.5
697,27,4,5.5
697,16,3,4.0
697,33,1,5.0
697,44,2,4.25
697,48,3,5.5
697,46,4,4.0
697,12,3,5.75
697,20,3,4.5
698,8,1,4.75
698,9,3,5.5
698,4,3,4.0
698,39,1,5.5
699,10,2,4.25
699,18,3,5.5
700,33,2,5.0
700,48,2,5.5
700,31,1,3.5
700,20,3,4.5
700,15,4,6.0
700,8,4,4.75
700,12,1,5.75
700,18,2,5.5
700,24,2,5.25
700,42,3,5.5
700,14,3,5.25
700,21,3,5.25
700,9,2,5.5
700,4,4,4.0
700,23,3,4.5
700,46,5,4.0
700,41,2,4.75
700,16,2,4.0
700,10,1,4.25
700,36,1,5.5
701,11,2,5.0
701,47,1,4.75
701,34,2,4.0
701,4,3,4.0
701,35,1,4.75
701,38,3,4.75
701,14,3,5.25
701,18,4,5.5
701,27,2,5.5
701,48,1,5.5
701,9,5,5.5
701,31,3,3.5
701,8,1,4.75
701,21,2,5.25
701,40,3,4.0
701,2,2,4.5
702,46,3,4.0
702,32,1,4.25
702,23,3,4.5
702,40,3,4.0
702,44,1,4.25
702,10,3,4.25
702,7,3,4.0
702,11,2,5.0
702,4,1,4.0
702,34,2,4.0
702,17,1,4.75
702,41,3,4.75
702,14,3,5.25
702,21,2,5.25
702,47,3,4.75
702,2,1,4.5
702,13,1,4.5
702,26,1,4.75
703,26,2,4.75
703,29,2,4.75
703,20,3,4.5
704,5,5,4.75
704,44,4,4.25
704,41,3,4.75
704,7,3,4.0
704,21,3,5.25
704,9,3,5.5
704,17,1,4.75
704,19,2,3.75
704,4,3,4.0
704,24,5,5.25
704,30,2,5.5
704,48,3,5.5
704,23,3,4.5
704,14,1,5.25
704,16,1,4.0
704,11,2,5.0
704,10,2,4.25
704,47,1,4.75
704,13,1,4.5
704,8,4,4.75
704,42,1,5.5
704,25,1,4.0
705,18,2,5.5
705,38,1,4.75
705,14,3,5.25
705,37,3,4.0
705,29,1,4.75
705,35,3,4.75
705,39,1,5.5
705,47,9,4.75
705,10,1,4.25
705,25,3,4.0
705,27,3,5.5
705,41,3,4.75
705,1,2,3.75
705,45,4,5.0
705,44,1,4.25
705,15,1,6.0
705,30,1,5.5
705,2,1,4.5
705,48,2,5.5
705,28,2,4.0
705,5,2,4.75
705,8,5,4.75
705,40,1,4.0
706,14,3,5.25
706,13,3,4.5
706,30,2,5.5
707,9,1,5.5
707,45,2,5.0
707,47,2,4.75
707,11,3,5.0
708,13,1,4.5
708,40,1,4.0
708,12,2,5.75
708,48,3,5.5
708,5,1,4.75
709,12,2,5.75
709,30,1,5.5
709,47,2,4.75
710,17,3,4.75
710,35,2,4.75
710,12,1,5.75
710,31,3,3.5
710,14,3,5.25
711,16,2,4.0
711,8,5,4.75
711,22,3,3.75
711,11,2,5.0
711,38,3,4.75
711,48,3,5.5
711,43,3,3.5
711,32,5,4.25
711,3,1,5.25
711,25,5,4.0
711,10,2,4.25
711,34,2,4.0
711,36,3,5.5
711,46,3,4.0
711,9,1,5.5
711,33,3,5.0
711,26,1,4.75
711,45,3,5.0
711,7,2,4.0
711,47,3,4.75
712,1,1,3.75
712,11,1,5.0
712,27,1,5.5
712,2,2,4.5
712,39,1,5.5
712,13,4,4.5
712,5,2,4.75
712,45,2,5.0
713,7,3,4.0
713,47,6,4.75
713,40,1,4.0
713,5,2,4.75
713,33,3,5.0
714,2,1,4.5
714,9,2,5.5
714,17,3,4.75
715,39,2,5.5
715,7,2,4.0
715,23,3,4.5
715,46,2,4.0
715,47,3,4.75
716,13,3,4.5
716,7,2,4.0
716,35,2,4.75
716,12,6,5.75
716,11,1,5.0
716,47,3,4.75
716,26,2,4.75
716,10,2,4.25
716,6,3,5.5
716,19,3,3.75
716,21,2,5.25
716,5,2,4.75
716,40,3,4.0
716,32,3,4.25
716,43,2,3.5
716,31,3,3.5
716,18,3,5.5
716,28,3,4.0
717,6,1,5.5
717,10,5,4.25
717,31,3,3.5
717,1,7,3.75
717,17,2,4.75
717,43,5,3.5
717,35,1,4.75
717,38,3,4.75
717,30,4,5.5
717,29,4,4.75
717,25,4,4.0
717,28,1,4.0
717,33,1,5.0
717,27,5,5.5
717,8,2,4.75
717,12,1,5.75
717,26,2,4.75
717,37,1,4.0
717,41,1,4.75
717,9,3,5.5
717,3,3,5.25
717,42,2,5.5
718,9,5,5.5
718,37,2,4.0
718,26,4,4.75
718,34,1,4.0
718,21,3,5.25
718,14,1,5.25
718,1,1,3.75
718,5,3,4.75
718,8,2,4.75
718,39,1,5.5
719,7,3,4.0
719,12,2,5.75
719,18,6,5.5
719,21,4,5.25
719,24,6,5.25
719,41,2,4.75
719,43,1,3.5
719,36,2,5.5
719,17,3,4.75
719,11,3,5.0
719,27,2,5.5
719,15,3,6.0
719,4,1,4.0
719,9,1,5.5
719,48,3,5.5
719,10,2,4.25
720,41,2,4.75
720,39,4,5.5
720,38,2,4.75
720,26,5,4.75
720,42,5,5.5
720,9,2,5.5
720,20,2,4.5
720,2,2,4.5
720,46,3,4.0
720,4,3,4.0
720,15,2,6.0
720,40,1,4.0
720,3,1,5.25
720,21,3,5.25
720,33,3,5.0
720,1,2,3.75
720,18,2,5.5
720,44,2,4.25
720,25,2,4.0
721,8,1,4.75
721,4,5,4.0
721,16,2,4.0
721,19,3,3.75
721,9,3,5.5
721,26,2,4.75
721,33,7,5.0
721,15,2,6.0
721,11,2,5.0
721,28,2,4.0
721,44,5,4.25
721,35,1,4.75
721,24,2,5.25
721,38,2,4.75
721,29,3,4.75
721,6,2,5.5
721,40,2,4.0
721,43,3,3.5
721,41,2,4.75
721,5,2,4.75
721,3,1,5.25
721,45,1,5.0
722,43,1,3.5
722,13,2,4.5
722,10,4,4.25
722,40,5,4.0
722,36,1,5.5
722,8,2,4.75
722,20,2,4.5
722,18,3,5.5
723,5,3,4.75
723,3,1,5.25
723,30,3,5.5
723,48,2,5.5
724,41,2,4.75
724,36,3,5.5
725,17,6,4.75
725,31,3,3.5
725,7,3,4.0
725,41,2,4.75
725,40,1,4.0
725,25,1,4.0
725,2,2,4.5
725,33,2,5.0
725,10,1,4.25
725,22,1,3.75
725,45,2,5.0
725,15,4,6.0
725,38,1,4.75
725,18,1,5.5
726,1,1,3.75
726,33,3,5.0
726,13,4,4.5
726,26,2,4.75
726,3,2,5.25
726,37,1,4.0
726,17,2,4.75
726,46,1,4.0
726,10,3,4.25
727,40,2,4.0
727,26,2,4.75
727,18,2,5.5
728,41,2,4.75
728,42,2,5.5
728,37,3,4.0
728,29,1,4.75
728,4,3,4.0
728,2,3,4.5
728,15,1,6.0
728,38,7,4.75
728,9,1,5.5
728,20,1,4.5
728,19,4,3.75
728,31,2,3.5
728,48,2,5.5
728,24,3,5.25
728,21,3,5.25
728,10,3,4.25
728,1,1,3.75
729,24,1,5.25
729,23,2,4.5
729,36,1,5.5
729,3,1,5.25
729,26,1,4.75
729,19,1,3.75
729,48,2,5.5
729,44,2,4.25
730,19,1,3.75
730,39,5,5.5
730,15,1,6.0
730,44,3,4.25
730,6,1,5.5
730,37,3,4.0
730,29,3,4.75
730,35,2,4.75
730,3,3,5.25
731,21,2,5.25
731,11,3,5.0
731,42,2,5.5
731,37,3,4.0
731,20,3,4.5
731,18,3,5.5
731,43,1,3.5
731,4,2,4.0
731,17,3,4.75
731,16,2,4.0
732,9,3,5.5
732,35,1,4.75
732,28,1,4.0
732,47,4,4.75
732,29,2,4.75
732,39,5,5.5
732,22,3,3.75
732,19,1,3.75
732,23,6,4.5
732,34,1,4.0
732,13,6,4.5
732,1,4,3.75
732,11,6,5.0
732,38,6,4.75
732,26,3,4.75
732,14,3,5.25
732,43,1,3.5
732,7,3,4.0
732,8,3,4.75
732,44,3,4.25
732,40,1,4.0
733,4,1,4.0
733,12,2,5.75
733,40,5,4.0
733,42,1,5.5
733,9,3,5.5
733,27,3,5.5
733,34,1,4.0
733,44,1,4.25
734,44,2,4.25
734,15,3,6.0
735,30,3,5.5
735,7,1,4.0
735,32,2,4.25
736,5,2,4.75
736,22,1,3.75
736,23,1,4.5
737,44,2,4.25
737,24,2,5.25
737,15,1,6.0
737,8,3,4.75
737,47,2,4.75
737,30,2,5.5
737,36,5,5.5
737,43,1,3.5
737,4,3,4.0
737,41,1,4.75
737,38,2,4.75
737,27,1,5.5
737,18,1,5.5
737,21,3,5.25
738,2,4,4.5
738,43,3,3.5
738,30,4,5.5
738,1,2,3.75
738,17,7,4.75
738,29,2,4.75
738,13,2,4.5
738,15,1,6.0
738,20,3,4.5
738,5,5,4.75
738,4,2,4.0
738,26,2,4.75
738,9,5,5.5
738,21,1,5.25
738,25,2,4.0
738,24,1,5.25
738,46,1,4.0
738,12,3,5.75
738,22,2,3.75
738,32,3,4.25
738,38,1,4.75
739,11,2,5.0
739,1,2,3.75
740,16,1,4.0
740,43,1,3.5
740,46,1,4.0
740,28,1,4.0
740,10,2,4.25
740,45,3,5.0
740,37,3,4.0
740,35,3,4.75
740,15,4,6.0
740,22,3,3.75
740,18,2,5.5
740,20,1,4.5
740,14,4,5.25
740,19,3,3.75
741,14,2,5.25
741,13,2,4.5
741,9,2,5.5
741,6,2,5.5
742,45,2,5.0
742,43,3,3.5
743,47,2,4.75
743,33,4,5.0
743,29,5,4.75
743,9,2,5.5
743,46,2,4.0
743,6,1,5.5
743,38,1,4.75
743,16,4,4.0
743,15,3,6.0
743,8,3,4.75
743,48,1,5.5
743,19,3,3.75
743,36,2,5.5
743,37,4,4.0
743,39,2,5.5
743,32,3,4.25
743,11,5,5.0
743,27,1,5.5
743,18,1,5.5
743,22,2,3.75
743,3,2,5.25
743,1,3,3.75
744,47,3,4.75
744,33,6,5.0
744,29,3,4.75
744,32,4,4.25
744,37,1,4.0
744,13,3,4.5
744,43,6,3.5
744,41,3,4.75
744,48,1,5.5
744,7,2,4.0
744,6,3,5.5
744,26,2,4.75
744,19,2,3.75
744,23,2,4.5
744,10,2,4.25
744,34,2,4.0
744,1,1,3.75
744,3,3,5.25
744,35,2,4.75
744,14,3,5.25
744,2,4,4.5
744,9,3,5.5
745,47,3,4.75
745,10,1,4.25
745,42,3,5.5
745,28,3,4.0
745,5,3,4.75
745,31,3,3.5
745,7,2,4.0
745,36,1,5.5
745,2,3,4.5
745,29,3,4.75
746,44,2,4.25
746,40,4,4.0
746,29,7,4.75
746,37,2,4.0
746,45,6,5.0
746,47,1,4.75
746,30,3,5.5
746,17,2,4.75
746,22,3,3.75
746,38,1,4.75
746,3,2,5.25
746,46,3,4.0
746,33,3,5.0
746,23,1,4.5
746,11,3,5.0
746,42,3,5.5
746,6,2,5.5
746,36,1,5.5
746,15,3,6.0
746,10,2,4.25
747,28,2,4.0
747,33,2,5.0
747,42,5,5.5
747,6,3,5.5
747,37,1,4.0
747,18,3,5.5
748,10,5,4.25
749,16,3,4.0
749,31,4,3.5
749,41,3,4.75
749,39,3,5.5
749,38,2,4.75
750,45,1,5.0
750,31,1,3.5
750,41,3,4.75
751,8,3,4.75
751,42,1,5.5
751,4,1,4.0
751,31,2,3.5
751,33,2,5.0
752,5,5,4.75
752,10,2,4.25
752,43,3,3.5
752,7,3,4.0
752,31,2,3.5
752,37,3,4.0
752,14,1,5.25
752,28,3,4.0
752,46,2,4.0
752,1,3,3.75
752,16,2,4.0
752,2,4,4.5
752,24,4,5.25
752,40,4,4.0
752,13,3,4.5
752,20,3,4.5
752,48,2,5.5
752,15,3,6.0
752,8,3,4.75
752,22,2,3.75
752,33,5,5.0
753,29,1,4.75
753,30,3,5.5
753,14,1,5.25
753,39,2,5.5
753,10,6,4.25
753,32,3,4.25
753,15,4,6.0
753,1,2,3.75
753,34,3,4.0
753,20,2,4.5
753,42,2,5.5
753,7,2,4.0
753,19,1,3.75
753,11,4,5.0
753,27,3,5.5
753,12,1,5.75
753,44,2,4.25
753,38,1,4.75
753,31,1,3.5
753,23,2,4.5
753,47,3,4.75
754,26,3,4.75
754,9,4,5.5
754,45,1,5.0
754,44,4,4.25
754,24,2,5.25
754,19,3,3.75
754,14,1,5.25
754,43,3,3.5
754,31,1,3.5
754,37,4,4.0
754,10,2,4.25
754,7,5,4.0
754,22,1,3.75
754,21,3,5.25
754,6,3,5.5
754,16,1,4.0
754,40,4,4.0
754,25,2,4.0
754,13,1,4.5
754,41,1,4.75
754,30,4,5.5
754,42,2,5.5
754,35,3,4.75
755,11,4,5.0
755,6,3,5.5
755,17,2,4.75
755,34,1,4.0
755,40,3,4.0
755,16,2,4.0
755,9,3,5.5
755,18,3,5.5
755,46,3,4.0
755,27,1,5.5
755,14,6,5.25
755,7,1,4.0
755,47,1,4.75
755,15,3,6.0
755,25,3,4.0
755,32,2,4.25
755,29,6,4.75
755,42,1,5.5
755,26,1,4.75
755,22,1,3.75
756,9,1,5.5
756,1,6,3.75
756,17,6,4.75
756,15,4,6.0
756,43,3,3.5
756,25,3,4.0
756,30,3,5.5
756,13,3,4.5
756,34,2,4.0
756,48,3,5.5
756,26,2,4.75
756,44,6,4.25
756,29,3,4.75
756,37,3,4.0
756,46,1,4.0
756,35,1,4.75
756,20,1,4.5
756,36,2,5.5
756,27,3,5.5
756,16,2,4.0
756,38,1,4.75
756,5,1,4.75
756,21,3,5.25
757,39,3,5.5
758,33,2,5.0
758,7,3,4.0
758,31,3,3.5
759,24,5,5.25
759,18,3,5.5
759,16,2,4.0
759,33,1,5.0
759,5,3,4.75
759,4,1,4.0
759,29,2,4.75
759,13,3,4.5
760,7,1,4.0
760,14,2,5.25
760,15,1,6.0
760,13,3,4.5
760,42,2,5.5
761,3,5,5.25
761,5,1,4.75
761,44,2,4.25
761,13,1,4.5
761,14,1,5.25
761,31,3,3.5
761,11,2,5.0
762,32,1,4.25
762,40,1,4.0
762,10,1,4.25
762,16,1,4.0
762,17,3,4.75
762,44,3,4.25
762,46,2,4.0
762,21,2,5.25
762,34,3,4.0
762,11,1,5.0
762,5,3,4.75
762,39,1,5.5
762,23,2,4.5
762,1,3,3.75
762,41,3,4.75
763,31,2,3.5
763,37,4,4.0
763,46,4,4.0
763,23,2,4.5
763,3,3,5.25
764,39,2,5.5
764,3,2,5.25
764,47,2,4.75
764,44,3,4.25
764,5,1,4.75
764,8,3,4.75
764,29,2,4.75
764,38,2,4.75
764,23,5,4.5
764,22,1,3.75
764,15,3,6.0
764,14,2,5.25
764,36,2,5.5
764,19,2,3.75
764,16,2,4.0
764,20,3,4.5
764,7,2,4.0
764,9,2,5.5
765,2,3,4.5
765,47,3,4.75
765,11,2,5.0
765,48,2,5.5
765,24,2,5.25
765,38,1,4.75
765,7,1,4.0
765,46,3,4.0
765,45,2,5.0
766,15,4,6.0
766,32,3,4.25
766,44,4,4.25
766,10,2,4.25
766,9,2,5.5
766,14,6,5.25
766,34,3,4.0
766,45,2,5.0
766,24,2,5.25
766,42,2,5.5
766,37,2,4.0
767,12,4,5.75
767,46,3,4.0
767,6,3,5.5
767,8,3,4.75
767,22,3,3.75
767,40,2,4.0
767,21,2,5.25
767,23,1,4.5
767,47,3,4.75
767,10,3,4.25
767,2,1,4.5
767,11,1,5.0
767,35,3,4.75
767,26,2,4.75
767,45,1,5.0
767,36,3,5.5
767,32,3,4.25
767,37,1,4.0
768,30,2,5.5
768,12,3,5.75
768,42,1,5.5
768,48,1,5.5
768,29,3,4.75
768,21,3,5.25
768,22,3,3.75
768,28,3,4.0
768,15,1,6.0
768,19,3,3.75
768,43,2,3.5
768,45,3,5.0
769,1,1,3.75
769,42,2,5.5
769,27,1,5.5
769,7,3,4.0
769,39,3,5.5
769,48,2,5.5
769,24,6,5.25
769,23,1,4.5
769,26,2,4.75
769,9,1,5.5
769,25,1,4.0
769,31,4,3.5
769,5,2,4.75
769,22,6,3.75
769,18,1,5.5
769,29,3,4.75
769,14,3,5.25
769,21,1,5.25
769,16,2,4.0
769,32,4,4.25
769,3,2,5.25
769,41,2,4.75
769,11,3,5.0
770,15,1,6.0
770,30,2,5.5
770,5,1,4.75
770,36,1,5.5
770,38,1,4.75
770,21,1,5.25
770,48,4,5.5
770,2,1,4.5
770,31,2,3.5
770,12,7,5.75
770,23,2,4.5
770,39,6,5.5
770,47,2,4.75
770,16,4,4.0
770,35,1,4.75
770,1,2,3.75
770,44,2,4.25
770,34,2,4.0
